Date, Open, High, Low, Close, Volume
20211206  18:00:00,3457.82,3461.61,3454.44,3459.5,115
20211206  18:05:00,3460.75,3461.88,3457.11,3459.68,83
20211206  18:10:00,3460.32,3461.88,3455.77,3460.0,122
20211206  18:15:00,3459.76,3461.36,3457.7,3458.41,53
20211206  18:20:00,3458.0,3459.64,3453.08,3459.64,103
20211206  18:25:00,3459.75,3466.0,3459.71,3462.57,134
20211206  18:30:00,3462.67,3462.67,3456.1,3458.38,54
20211206  18:35:00,3458.09,3458.09,3453.61,3456.2,99
20211206  18:40:00,3456.2,3459.11,3452.0,3452.24,47
20211206  18:45:00,3451.16,3456.93,3451.16,3454.5,68
20211206  18:50:00,3454.77,3457.25,3453.47,3455.84,53
20211206  18:55:00,3455.32,3459.28,3453.62,3456.25,35
20211206  19:00:00,3457.61,3463.45,3456.25,3461.93,106
20211206  19:05:00,3461.31,3461.95,3456.61,3461.47,89
20211206  19:10:00,3460.8,3462.96,3460.07,3462.96,36
20211206  19:15:00,3463.1,3469.0,3460.5,3466.88,137
20211206  19:20:00,3466.46,3467.4,3462.95,3465.4,67
20211206  19:25:00,3466.88,3470.0,3465.0,3468.97,121
20211206  19:30:00,3469.35,3473.91,3469.35,3470.08,134
20211206  19:35:00,3469.82,3471.73,3468.11,3468.11,83
20211206  19:40:00,3466.64,3469.25,3457.49,3457.74,117
20211206  19:45:00,3460.2,3461.42,3453.51,3454.59,148
20211206  19:50:00,3454.24,3454.8,3449.13,3451.15,149
20211206  19:55:00,3450.48,3453.88,3446.05,3449.32,99
20211206  20:00:00,3449.22,3450.68,3441.71,3441.71,128
20211206  20:05:00,3443.0,3443.0,3435.69,3438.45,116
20211206  20:10:00,3437.96,3439.82,3432.64,3438.0,151
20211206  20:15:00,3439.05,3442.03,3435.91,3441.49,130
20211206  20:20:00,3441.68,3444.04,3435.66,3435.66,107
20211206  20:25:00,3435.66,3436.75,3428.07,3433.25,229
20211206  20:30:00,3432.29,3438.81,3428.38,3428.38,219
20211206  20:35:00,3428.25,3431.92,3425.66,3426.49,120
20211206  20:40:00,3425.82,3430.73,3422.0,3428.64,194
20211206  20:45:00,3428.21,3429.38,3421.3,3426.7,245
20211206  20:50:00,3423.3,3428.9,3423.12,3427.84,265
20211206  20:55:00,3428.69,3430.99,3425.01,3427.98,579
20211207  14:30:00,3492.89,3501.02,3477.59,3489.31,772
20211207  14:35:00,3489.96,3489.96,3466.69,3475.94,364
20211207  14:40:00,3476.0,3498.0,3469.01,3493.76,428
20211207  14:45:00,3493.77,3504.0,3488.14,3500.17,302
20211207  14:50:00,3500.01,3501.0,3496.85,3499.07,187
20211207  14:55:00,3497.76,3500.39,3493.2,3499.18,84
20211207  15:00:00,3500.0,3508.8,3500.0,3501.59,308
20211207  15:05:00,3500.39,3511.53,3498.43,3507.67,195
20211207  15:10:00,3506.68,3510.0,3504.79,3507.4,150
20211207  15:15:00,3506.57,3506.9,3499.0,3502.61,102
20211207  15:20:00,3503.22,3503.54,3495.88,3496.6,124
20211207  15:25:00,3496.59,3503.51,3496.59,3499.5,62
20211207  15:30:00,3500.93,3510.0,3500.48,3508.89,252
20211207  15:35:00,3507.99,3514.0,3507.98,3513.13,150
20211207  15:40:00,3512.61,3515.0,3510.9,3512.69,130
20211207  15:45:00,3511.7,3516.27,3507.83,3510.91,128
20211207  15:50:00,3511.87,3514.0,3509.27,3512.92,142
20211207  15:55:00,3512.82,3514.4,3509.02,3514.32,102
20211207  16:00:00,3514.79,3521.99,3513.23,3520.5,189
20211207  16:05:00,3520.0,3527.07,3519.88,3527.02,226
20211207  16:10:00,3526.24,3532.01,3526.24,3526.26,144
20211207  16:15:00,3526.12,3531.9,3523.09,3529.0,194
20211207  16:20:00,3529.65,3531.15,3525.41,3526.79,70
20211207  16:25:00,3527.71,3532.0,3525.96,3531.22,193
20211207  16:30:00,3529.99,3534.08,3525.06,3534.08,233
20211207  16:35:00,3533.68,3537.32,3530.54,3536.12,195
20211207  16:40:00,3535.93,3540.83,3535.0,3538.5,171
20211207  16:45:00,3537.53,3537.99,3532.21,3532.21,66
20211207  16:50:00,3531.94,3534.85,3530.2,3530.21,51
20211207  16:55:00,3531.69,3535.39,3531.41,3535.0,34
20211207  17:00:00,3533.62,3534.44,3529.24,3533.62,50
20211207  17:05:00,3532.9,3534.4,3531.76,3531.77,34
20211207  17:10:00,3531.06,3534.01,3531.06,3533.67,62
20211207  17:15:00,3533.38,3533.66,3523.51,3524.16,157
20211207  17:20:00,3523.88,3524.89,3516.48,3521.0,264
20211207  17:25:00,3520.21,3522.0,3514.0,3522.0,139
20211207  17:30:00,3522.0,3527.0,3520.5,3526.02,106
20211207  17:35:00,3526.26,3530.17,3526.26,3528.9,147
20211207  17:40:00,3529.03,3531.0,3528.57,3529.54,65
20211207  17:45:00,3528.8,3530.75,3527.91,3527.91,54
20211207  17:50:00,3528.51,3537.0,3527.25,3536.31,166
20211207  17:55:00,3536.63,3540.03,3536.63,3538.0,175
20211207  18:00:00,3535.82,3540.0,3533.69,3537.0,114
20211207  18:05:00,3536.0,3539.84,3535.13,3535.13,118
20211207  18:10:00,3535.54,3536.55,3527.86,3534.78,177
20211207  18:15:00,3534.84,3542.83,3534.84,3541.82,151
20211207  18:20:00,3541.25,3542.83,3540.08,3541.71,84
20211207  18:25:00,3539.86,3542.2,3538.28,3541.26,80
20211207  18:30:00,3543.1,3543.41,3539.2,3542.04,79
20211207  18:35:00,3542.87,3544.62,3540.22,3543.82,108
20211207  18:40:00,3543.38,3544.22,3540.39,3543.0,119
20211207  18:45:00,3542.28,3547.09,3539.37,3547.09,95
20211207  18:50:00,3546.27,3549.99,3544.82,3547.47,122
20211207  18:55:00,3546.33,3548.47,3544.05,3544.86,67
20211207  19:00:00,3544.87,3544.87,3533.0,3538.68,172
20211207  19:05:00,3539.06,3542.95,3538.07,3541.07,77
20211207  19:10:00,3540.67,3541.55,3538.6,3538.77,33
20211207  19:15:00,3539.82,3542.69,3539.71,3542.06,62
20211207  19:20:00,3541.08,3542.66,3539.0,3540.66,41
20211207  19:25:00,3542.36,3546.0,3542.25,3544.33,79
20211207  19:30:00,3544.35,3544.35,3539.7,3540.37,63
20211207  19:35:00,3539.85,3539.85,3531.33,3536.85,99
20211207  19:40:00,3537.11,3539.45,3535.44,3539.45,56
20211207  19:45:00,3539.97,3540.69,3535.0,3536.84,52
20211207  19:50:00,3536.74,3540.87,3535.77,3536.77,47
20211207  19:55:00,3536.2,3536.2,3528.11,3529.75,129
20211207  20:00:00,3529.66,3529.77,3523.23,3528.66,188
20211207  20:05:00,3529.44,3535.0,3528.53,3529.19,130
20211207  20:10:00,3529.01,3529.27,3520.06,3522.0,149
20211207  20:15:00,3522.59,3526.61,3522.59,3525.13,77
20211207  20:20:00,3524.22,3527.18,3515.08,3518.64,138
20211207  20:25:00,3519.83,3521.37,3516.92,3518.49,129
20211207  20:30:00,3517.54,3520.81,3515.03,3516.85,143
20211207  20:35:00,3517.86,3521.63,3515.75,3516.89,144
20211207  20:40:00,3517.09,3522.74,3515.31,3521.42,129
20211207  20:45:00,3521.46,3521.46,3515.58,3515.61,142
20211207  20:50:00,3515.52,3524.3,3510.06,3522.16,379
20211207  20:55:00,3522.04,3523.83,3514.45,3523.83,942
20211208  14:30:00,3520.88,3528.66,3503.2,3512.85,519
20211208  14:35:00,3513.25,3513.78,3498.01,3501.96,362
20211208  14:40:00,3504.41,3531.4,3504.41,3531.4,305
20211208  14:45:00,3529.22,3532.56,3521.3,3525.0,269
20211208  14:50:00,3524.6,3531.23,3515.0,3517.57,143
20211208  14:55:00,3517.08,3521.37,3508.73,3515.0,118
20211208  15:00:00,3514.18,3519.27,3509.0,3510.12,178
20211208  15:05:00,3511.95,3514.21,3502.0,3506.52,153
20211208  15:10:00,3506.06,3512.8,3503.74,3510.12,149
20211208  15:15:00,3512.0,3526.33,3512.0,3523.47,169
20211208  15:20:00,3524.35,3527.0,3520.43,3523.0,78
20211208  15:25:00,3523.61,3524.37,3510.49,3510.49,84
20211208  15:30:00,3513.35,3515.86,3508.99,3509.38,79
20211208  15:35:00,3508.0,3515.73,3506.65,3512.5,135
20211208  15:40:00,3512.89,3514.38,3505.08,3506.0,133
20211208  15:45:00,3507.45,3509.53,3502.49,3508.62,119
20211208  15:50:00,3507.9,3511.0,3507.1,3507.95,70
20211208  15:55:00,3508.62,3509.63,3503.13,3503.9,95
20211208  16:00:00,3503.13,3505.71,3502.15,3504.25,94
20211208  16:05:00,3503.54,3506.0,3498.16,3499.46,137
20211208  16:10:00,3498.18,3502.49,3495.01,3502.49,128
20211208  16:15:00,3502.43,3508.23,3502.02,3505.47,109
20211208  16:20:00,3504.83,3505.37,3500.28,3502.59,46
20211208  16:25:00,3502.56,3509.09,3502.56,3508.44,56
20211208  16:30:00,3508.9,3514.28,3506.51,3508.21,95
20211208  16:35:00,3508.07,3509.88,3505.6,3508.81,66
20211208  16:40:00,3508.23,3508.61,3501.09,3504.17,63
20211208  16:45:00,3503.68,3504.61,3501.0,3503.52,88
20211208  16:50:00,3503.81,3510.0,3503.81,3505.14,99
20211208  16:55:00,3506.71,3506.71,3504.44,3506.12,29
20211208  17:00:00,3507.08,3508.28,3503.81,3505.15,48
20211208  17:05:00,3505.5,3506.49,3503.5,3503.58,38
20211208  17:10:00,3503.31,3507.35,3503.14,3505.8,23
20211208  17:15:00,3505.19,3507.4,3504.82,3507.0,34
20211208  17:20:00,3506.21,3509.0,3505.0,3508.19,34
20211208  17:25:00,3508.72,3513.0,3508.72,3513.0,43
20211208  17:30:00,3511.43,3514.0,3511.43,3513.0,14
20211208  17:35:00,3513.0,3513.93,3511.54,3513.93,28
20211208  17:40:00,3513.64,3520.0,3513.63,3519.89,26
20211208  17:45:00,3519.59,3520.5,3517.46,3517.5,13
20211208  17:50:00,3517.03,3517.3,3514.21,3515.63,23
20211208  17:55:00,3515.32,3520.49,3515.29,3518.18,36
20211208  18:00:00,3517.89,3520.5,3517.21,3519.84,29
20211208  18:05:00,3519.49,3519.5,3515.81,3519.25,49
20211208  18:10:00,3520.5,3522.59,3519.21,3519.5,29
20211208  18:15:00,3520.87,3522.0,3519.08,3520.4,51
20211208  18:20:00,3520.68,3521.14,3519.05,3520.2,21
20211208  18:25:00,3520.29,3521.16,3518.89,3519.84,19
20211208  18:30:00,3519.41,3520.76,3519.16,3519.37,30
20211208  18:35:00,3521.35,3524.61,3521.35,3524.61,74
20211208  18:40:00,3525.0,3529.11,3524.22,3529.11,291
20211208  18:45:00,3529.39,3543.6,3529.39,3537.71,209
20211208  18:50:00,3536.05,3539.11,3533.33,3535.61,72
20211208  18:55:00,3535.09,3535.72,3527.04,3529.57,79
20211208  19:00:00,3529.62,3530.47,3525.74,3526.66,61
20211208  19:05:00,3526.95,3527.78,3522.16,3525.16,107
20211208  19:10:00,3525.78,3527.59,3523.4,3527.44,75
20211208  19:15:00,3528.83,3528.83,3524.6,3525.5,45
20211208  19:20:00,3524.54,3525.37,3520.9,3523.99,44
20211208  19:25:00,3523.1,3528.29,3523.1,3527.48,78
20211208  19:30:00,3526.87,3526.9,3521.96,3526.01,34
20211208  19:35:00,3525.79,3526.0,3520.95,3522.56,33
20211208  19:40:00,3521.37,3523.25,3521.0,3523.13,25
20211208  19:45:00,3523.99,3526.6,3523.0,3523.0,19
20211208  19:50:00,3524.37,3525.13,3522.92,3524.86,15
20211208  19:55:00,3524.91,3527.76,3524.9,3526.99,31
20211208  20:00:00,3526.73,3528.31,3522.54,3523.1,25
20211208  20:05:00,3524.61,3524.74,3522.45,3522.69,17
20211208  20:10:00,3523.55,3529.48,3523.55,3528.0,34
20211208  20:15:00,3527.81,3530.0,3527.32,3529.3,39
20211208  20:20:00,3527.83,3528.62,3526.98,3528.09,20
20211208  20:25:00,3527.78,3528.07,3526.64,3527.77,34
20211208  20:30:00,3527.78,3528.82,3525.41,3528.3,55
20211208  20:35:00,3527.22,3528.69,3526.2,3528.25,50
20211208  20:40:00,3527.45,3529.14,3521.15,3522.91,94
20211208  20:45:00,3522.93,3524.78,3520.85,3522.46,55
20211208  20:50:00,3522.71,3526.88,3519.01,3525.06,275
20211208  20:55:00,3525.78,3526.69,3519.86,3521.58,520
20211209  14:30:00,3515.0,3539.39,3502.0,3535.64,385
20211209  14:35:00,3536.81,3536.81,3523.7,3534.88,204
20211209  14:40:00,3534.67,3539.0,3525.77,3535.72,127
20211209  14:45:00,3535.72,3535.84,3526.02,3526.72,53
20211209  14:50:00,3527.48,3529.0,3520.0,3524.26,99
20211209  14:55:00,3523.72,3523.72,3503.0,3510.0,159
20211209  15:00:00,3509.04,3519.05,3505.0,3516.93,127
20211209  15:05:00,3515.37,3515.63,3505.0,3507.92,107
20211209  15:10:00,3505.0,3505.99,3500.07,3503.31,116
20211209  15:15:00,3501.94,3506.52,3500.7,3505.91,60
20211209  15:20:00,3506.8,3513.1,3501.0,3501.0,90
20211209  15:25:00,3500.84,3501.73,3489.5,3489.5,220
20211209  15:30:00,3489.72,3495.36,3489.48,3494.71,193
20211209  15:35:00,3495.4,3499.72,3495.38,3498.78,85
20211209  15:40:00,3498.13,3503.4,3496.92,3502.51,116
20211209  15:45:00,3503.81,3504.3,3499.21,3499.21,42
20211209  15:50:00,3500.59,3501.82,3496.03,3501.82,40
20211209  15:55:00,3501.34,3503.57,3499.27,3502.1,20
20211209  16:00:00,3503.03,3505.09,3500.2,3502.66,93
20211209  16:05:00,3501.83,3506.98,3501.83,3506.56,47
20211209  16:10:00,3506.5,3510.0,3502.81,3507.68,81
20211209  16:15:00,3507.49,3507.5,3503.7,3506.1,26
20211209  16:20:00,3506.16,3513.6,3505.08,3512.99,54
20211209  16:25:00,3513.7,3518.02,3512.73,3517.0,91
20211209  16:30:00,3517.0,3520.46,3515.0,3516.95,116
20211209  16:35:00,3516.61,3518.84,3512.06,3515.01,41
20211209  16:40:00,3516.17,3516.17,3511.14,3512.51,36
20211209  16:45:00,3511.0,3512.01,3509.0,3510.16,26
20211209  16:50:00,3509.47,3510.0,3506.95,3509.23,53
20211209  16:55:00,3509.66,3512.87,3507.09,3512.87,49
20211209  17:00:00,3511.01,3520.32,3511.01,3515.46,71
20211209  17:05:00,3515.12,3518.4,3513.0,3515.61,46
20211209  17:10:00,3515.46,3515.46,3512.76,3514.56,52
20211209  17:15:00,3513.61,3513.61,3510.0,3510.98,22
20211209  17:20:00,3510.32,3515.92,3510.31,3515.92,40
20211209  17:25:00,3514.8,3514.82,3513.48,3514.31,15
20211209  17:30:00,3513.78,3514.56,3510.63,3510.78,54
20211209  17:35:00,3511.49,3517.9,3511.49,3515.12,47
20211209  17:40:00,3515.57,3515.57,3513.7,3515.53,10
20211209  17:45:00,3515.34,3521.99,3514.26,3519.27,54
20211209  17:50:00,3518.31,3519.5,3518.3,3519.03,14
20211209  17:55:00,3519.98,3521.43,3517.5,3520.93,75
20211209  18:00:00,3521.22,3521.22,3515.0,3518.23,63
20211209  18:05:00,3517.13,3519.14,3515.15,3515.15,10
20211209  18:10:00,3516.39,3518.76,3514.19,3518.75,29
20211209  18:15:00,3519.12,3521.0,3517.0,3517.33,21
20211209  18:20:00,3516.0,3516.02,3512.83,3512.84,11
20211209  18:25:00,3513.92,3514.28,3512.11,3513.31,52
20211209  18:30:00,3513.71,3515.22,3511.88,3513.41,48
20211209  18:35:00,3512.7,3513.82,3510.0,3513.22,39
20211209  18:40:00,3512.0,3513.0,3508.0,3508.0,43
20211209  18:45:00,3506.19,3507.06,3496.0,3496.1,80
20211209  18:50:00,3495.77,3501.45,3494.12,3500.49,70
20211209  18:55:00,3501.14,3503.5,3500.36,3502.14,35
20211209  19:00:00,3502.49,3504.8,3501.13,3501.13,35
20211209  19:05:00,3503.26,3503.73,3501.25,3501.97,24
20211209  19:10:00,3502.95,3503.69,3500.44,3500.69,31
20211209  19:15:00,3501.12,3506.0,3500.97,3506.0,50
20211209  19:20:00,3506.28,3508.43,3505.69,3508.08,53
20211209  19:25:00,3505.97,3506.31,3502.9,3503.86,28
20211209  19:30:00,3504.9,3508.64,3504.24,3507.27,37
20211209  19:35:00,3504.55,3506.7,3504.2,3504.26,21
20211209  19:40:00,3505.0,3505.4,3499.0,3501.82,85
20211209  19:45:00,3502.37,3504.47,3501.2,3501.22,41
20211209  19:50:00,3502.48,3502.48,3496.0,3498.27,46
20211209  19:55:00,3497.29,3497.8,3494.66,3495.28,68
20211209  20:00:00,3495.22,3501.0,3494.86,3498.0,35
20211209  20:05:00,3496.36,3497.5,3490.27,3492.53,62
20211209  20:10:00,3491.23,3493.0,3487.33,3489.78,96
20211209  20:15:00,3488.95,3493.94,3488.01,3493.94,69
20211209  20:20:00,3494.14,3494.83,3485.97,3485.97,79
20211209  20:25:00,3485.79,3492.37,3485.53,3490.58,87
20211209  20:30:00,3490.04,3493.44,3490.04,3492.15,44
20211209  20:35:00,3491.46,3494.2,3489.97,3493.0,67
20211209  20:40:00,3492.93,3494.77,3490.41,3490.41,75
20211209  20:45:00,3490.97,3494.0,3488.57,3493.34,89
20211209  20:50:00,3493.26,3495.22,3486.01,3487.43,252
20211209  20:55:00,3485.3,3488.1,3482.79,3483.15,678
20211210  14:30:00,3508.34,3518.54,3500.0,3506.47,440
20211210  14:35:00,3507.62,3510.0,3493.39,3497.69,335
20211210  14:40:00,3496.18,3498.99,3483.95,3483.99,242
20211210  14:45:00,3484.09,3484.5,3475.26,3477.97,223
20211210  14:50:00,3477.12,3483.1,3473.26,3479.34,148
20211210  14:55:00,3478.0,3478.0,3467.2,3468.75,122
20211210  15:00:00,3467.0,3473.06,3460.1,3460.75,141
20211210  15:05:00,3460.99,3465.74,3453.59,3455.24,173
20211210  15:10:00,3457.09,3463.35,3447.58,3450.75,185
20211210  15:15:00,3450.9,3461.79,3446.04,3460.61,125
20211210  15:20:00,3459.3,3461.0,3453.0,3453.0,96
20211210  15:25:00,3452.89,3456.3,3450.01,3454.0,61
20211210  15:30:00,3456.72,3456.72,3438.28,3442.52,183
20211210  15:35:00,3442.62,3442.74,3435.17,3437.25,132
20211210  15:40:00,3436.52,3438.54,3431.25,3438.54,215
20211210  15:45:00,3438.43,3439.8,3420.05,3422.42,455
20211210  15:50:00,3422.8,3429.0,3422.8,3424.49,162
20211210  15:55:00,3425.94,3426.92,3422.74,3423.41,140
20211210  16:00:00,3422.74,3429.98,3419.0,3419.19,172
20211210  16:05:00,3418.52,3419.09,3410.15,3410.15,164
20211210  16:10:00,3411.08,3416.2,3410.0,3414.38,203
20211210  16:15:00,3413.87,3418.64,3413.28,3414.8,144
20211210  16:20:00,3415.76,3423.13,3414.67,3422.41,333
20211210  16:25:00,3424.19,3429.28,3422.51,3427.43,251
20211210  16:30:00,3428.01,3428.02,3419.15,3420.28,79
20211210  16:35:00,3419.02,3420.15,3415.05,3417.33,258
20211210  16:40:00,3417.05,3428.0,3417.05,3426.93,165
20211210  16:45:00,3428.21,3435.2,3427.1,3433.78,227
20211210  16:50:00,3433.86,3441.0,3433.86,3437.52,175
20211210  16:55:00,3438.29,3441.6,3434.7,3441.11,153
20211210  17:00:00,3440.73,3441.76,3432.14,3432.41,94
20211210  17:05:00,3434.07,3436.66,3429.4,3430.5,69
20211210  17:10:00,3432.0,3432.0,3423.77,3424.64,42
20211210  17:15:00,3426.05,3427.0,3422.0,3422.12,58
20211210  17:20:00,3422.56,3426.07,3422.56,3423.64,54
20211210  17:25:00,3424.26,3428.71,3424.26,3424.63,58
20211210  17:30:00,3425.23,3425.61,3418.31,3419.91,140
20211210  17:35:00,3420.67,3421.82,3418.41,3418.57,93
20211210  17:40:00,3419.87,3420.8,3416.0,3417.27,71
20211210  17:45:00,3416.67,3418.6,3416.51,3417.22,74
20211210  17:50:00,3417.01,3422.03,3416.98,3421.45,165
20211210  17:55:00,3421.73,3431.36,3420.39,3431.0,266
20211210  18:00:00,3431.5,3433.0,3426.7,3430.22,82
20211210  18:05:00,3429.5,3432.37,3428.47,3430.0,43
20211210  18:10:00,3430.11,3431.21,3427.21,3427.21,55
20211210  18:15:00,3428.23,3429.26,3423.8,3428.0,57
20211210  18:20:00,3425.85,3426.54,3419.96,3419.96,45
20211210  18:25:00,3421.0,3425.34,3421.0,3425.18,40
20211210  18:30:00,3424.0,3426.7,3421.42,3425.31,37
20211210  18:35:00,3423.83,3423.96,3418.0,3418.46,119
20211210  18:40:00,3418.76,3419.38,3416.44,3416.83,74
20211210  18:45:00,3416.1,3418.5,3414.22,3415.0,84
20211210  18:50:00,3415.64,3422.92,3415.64,3422.92,154
20211210  18:55:00,3421.38,3425.99,3420.25,3422.0,100
20211210  19:00:00,3422.16,3422.18,3418.09,3419.81,77
20211210  19:05:00,3420.55,3423.86,3420.54,3423.0,49
20211210  19:10:00,3423.0,3429.0,3421.5,3429.0,205
20211210  19:15:00,3428.4,3433.01,3428.08,3431.17,86
20211210  19:20:00,3431.28,3432.08,3426.01,3426.01,55
20211210  19:25:00,3426.35,3429.04,3424.18,3429.04,48
20211210  19:30:00,3428.88,3430.61,3428.0,3429.01,33
20211210  19:35:00,3429.32,3429.65,3426.79,3429.26,54
20211210  19:40:00,3429.85,3429.86,3425.96,3425.96,43
20211210  19:45:00,3424.95,3427.54,3422.35,3423.56,74
20211210  19:50:00,3422.41,3422.45,3417.81,3419.26,71
20211210  19:55:00,3418.88,3419.34,3417.1,3418.46,73
20211210  20:00:00,3418.0,3421.7,3417.53,3418.26,60
20211210  20:05:00,3417.42,3420.81,3416.37,3420.1,67
20211210  20:10:00,3420.09,3421.2,3418.0,3419.07,73
20211210  20:15:00,3418.97,3424.56,3418.7,3424.56,41
20211210  20:20:00,3425.0,3430.0,3425.0,3428.63,75
20211210  20:25:00,3428.91,3431.0,3427.99,3431.0,66
20211210  20:30:00,3431.3,3436.17,3430.02,3434.11,81
20211210  20:35:00,3434.0,3435.21,3430.81,3433.06,101
20211210  20:40:00,3432.26,3435.32,3431.97,3431.97,86
20211210  20:45:00,3433.63,3438.34,3433.63,3436.09,104
20211210  20:50:00,3438.83,3444.71,3438.83,3443.06,228
20211210  20:55:00,3442.59,3446.44,3441.88,3444.99,551
20211213  14:30:00,3440.0,3442.0,3409.0,3410.1,426
20211213  14:35:00,3407.93,3426.96,3406.69,3415.0,193
20211213  14:40:00,3416.79,3428.43,3416.77,3426.02,158
20211213  14:45:00,3425.03,3435.0,3424.08,3425.96,180
20211213  14:50:00,3423.83,3425.26,3411.11,3414.41,141
20211213  14:55:00,3413.89,3421.33,3408.43,3411.0,171
20211213  15:00:00,3408.33,3413.37,3405.85,3411.8,156
20211213  15:05:00,3413.0,3417.26,3411.51,3416.09,82
20211213  15:10:00,3415.0,3423.95,3412.33,3421.6,93
20211213  15:15:00,3420.37,3422.24,3414.41,3414.77,139
20211213  15:20:00,3415.55,3416.57,3404.13,3405.71,111
20211213  15:25:00,3405.8,3408.53,3396.21,3398.12,204
20211213  15:30:00,3397.59,3399.96,3394.0,3395.57,133
20211213  15:35:00,3397.5,3404.89,3395.54,3395.8,108
20211213  15:40:00,3396.22,3401.64,3395.0,3399.86,83
20211213  15:45:00,3399.43,3409.12,3399.05,3408.22,155
20211213  15:50:00,3409.1,3409.1,3401.81,3403.17,125
20211213  15:55:00,3402.92,3406.97,3396.54,3406.52,152
20211213  16:00:00,3405.59,3407.99,3399.8,3401.33,95
20211213  16:05:00,3402.46,3404.7,3399.56,3402.06,98
20211213  16:10:00,3401.67,3404.42,3394.51,3396.45,85
20211213  16:15:00,3397.61,3399.77,3394.04,3394.96,45
20211213  16:20:00,3394.8,3396.84,3391.85,3392.0,65
20211213  16:25:00,3392.18,3394.0,3389.47,3394.0,192
20211213  16:30:00,3394.35,3399.6,3392.35,3396.76,99
20211213  16:35:00,3398.93,3400.0,3393.2,3396.3,87
20211213  16:40:00,3397.48,3398.32,3393.63,3394.5,48
20211213  16:45:00,3394.41,3396.0,3389.0,3389.02,88
20211213  16:50:00,3389.02,3392.8,3388.71,3391.47,106
20211213  16:55:00,3391.0,3392.11,3389.0,3390.9,43
20211213  17:00:00,3390.35,3390.35,3382.6,3387.53,119
20211213  17:05:00,3385.81,3392.21,3385.0,3391.38,169
20211213  17:10:00,3391.35,3393.99,3386.04,3391.2,79
20211213  17:15:00,3391.2,3391.8,3387.79,3389.48,60
20211213  17:20:00,3389.51,3393.5,3389.5,3392.37,42
20211213  17:25:00,3393.27,3394.07,3391.0,3391.73,47
20211213  17:30:00,3393.73,3395.0,3392.0,3393.01,112
20211213  17:35:00,3393.42,3395.0,3392.72,3395.0,67
20211213  17:40:00,3395.0,3395.0,3391.32,3394.0,74
20211213  17:45:00,3393.83,3394.87,3391.83,3391.83,42
20211213  17:50:00,3392.44,3393.17,3391.22,3393.16,48
20211213  17:55:00,3393.83,3396.87,3392.5,3394.92,273
20211213  18:00:00,3394.57,3406.73,3392.92,3404.88,186
